x	y	prodrate
39	89	1.002142988
39	90	0.595971951
39	91	0.322064407
39	92	0.462358308
39	93	0.666368696
39	94	0.571737528
39	95	0.5
39	96	0.283714634
39	97	0.713896339
39	98	0.666780786
39	99	0.872232128
39	100	0.571987496
39	101	0.964760686
39	102	0.737539691
39	103	0.160070796
39	104	0.364506146
39	105	0.588630637
39	106	0.715801906
39	107	0.473256296
39	108	0.855523926
39	109	0.731180201
39	110	0.397394549
39	111	0.612740303
39	112	0.563965759
40	0	0.777595847
40	1	0.512455579
40	2	0.500488683
40	3	0.758182655
40	4	0.638169356
40	5	0.116552265
40	6	0.451838631
40	7	0.262656513
40	8	0.5
40	9	0.479957737
40	10	0.538875066
40	11	0.397530801
40	12	0.222504251
40	13	0.571988685
40	14	0.289421197
40	15	0.433678276
40	16	0.5
40	17	0.321115059
40	18	0.294742497
40	19	0.730001456
40	20	0.562630325
40	21	0.486410123
40	22	0.37167712
40	23	0.102715566
40	24	1.139834552
40	25	0.634018044
40	26	0.475648105
40	27	0.723415053
40	28	0.967896817
40	29	1.397425241
40	30	0.786716898
40	31	0.64162454
40	32	0.5
40	33	0.473489872
40	34	0.39492641
40	35	0.706768054
40	36	0.203422224
40	37	0.627136613
40	38	0.607332682
40	39	0.726030667
40	40	0.490490645
40	41	0.240435418
40	42	0.780303748
40	43	1.133093563
40	44	0.5
40	45	0.5
40	46	0.191522021
40	47	0.27977992
40	48	0.803109835
40	49	0.027841296
40	50	0.914768904
40	51	0.70698178
40	52	0.5
40	53	0.659815472
40	54	0.809950023
40	55	0.652875393
40	56	0.624770205
40	57	0.770653138
40	58	0.690193695
40	59	0.293321904
40	60	1.123484585
40	61	0.246320472
40	62	0.304522918
40	63	0.279046486
40	64	0.259547137
40	65	0.538593909
40	66	0.5
40	67	0.080060555
40	68	0.647012483
40	69	0.695417125
40	70	0.970738508
40	71	0.598531418
40	72	0.921345848
40	73	0.224643713
40	74	0.429458049
40	75	0.569358512
40	76	0.478553873
40	77	0.768651535
40	78	0.377226008
40	79	0.338967425
40	80	0.453592783
40	81	0.35942023
40	82	0.470705453
40	83	0.390168701
40	84	0.472965554
40	85	0.132719862
40	86	0.852803479
40	87	0.426242452
40	88	0.227656649
40	89	0.676289842
40	90	0.165256609
40	91	0.71071353
40	92	0.681302393
40	93	0.365311904
40	94	0.621561675
40	95	0.367763846
40	96	0.5
40	97	0.780461125
40	98	0.996209746
40	99	0.273240546
40	100	0.339824024
40	101	1.205978647
40	102	0.78040298
40	103	0.5
40	104	0.455536634
40	105	0.5548767
40	106	0.659252281
40	107	0.258863788
40	108	0.458561757
40	109	0.502913557
40	110	0.769174557
40	111	0.13740362
40	112	0.466690566
41	0	0.345395228
41	1	0.135536078
41	2	0.558804743
41	3	0.078936414
41	4	0.376176578
41	5	0.50955676
41	6	0.295198963
41	7	0.732455257
41	8	0.021526515
41	9	0.010072149
41	10	0.261720558
41	11	0.079949167
41	12	0.603568018
41	13	0.619079017
41	14	0.632292705
41	15	0.53135412
41	16	0.423164663
41	17	0.320473112
41	18	0.640987589
41	19	0.261822041
41	20	0.775086006
41	21	0.279478732
41	22	0.989551429
41	23	0.30210388
41	24	0.5
41	25	0.623520842
41	26	0.983495441
41	27	0.725591189
41	28	0.631827931
41	29	0.155546333
41	30	0.793068716
41	31	0.027979891
41	32	1.066293791
41	33	0.022914014
41	34	0.606338082
41	35	0.469875017
41	36	0.593439534
41	37	0.096881764
41	38	0.401241638
41	39	0.324739675
41	40	0.142993987
41	41	0.078405343
41	42	0.716931252
41	43	0.622818482
41	44	0.721608168
41	45	0.5
41	46	0.901755505
41	47	0.819234779
41	48	0.432895607
41	49	0.188202298
41	50	0.182340957
41	51	0.290727742
41	52	0.5
41	53	0.809171985
41	54	0.485411328
41	55	0.975251397
41	56	0.53098236
41	57	0.343424537
41	58	0.493918005
41	59	0.482632856
41	60	0.5
41	61	0.378988649
41	62	0.184605367
41	63	0.452258145
41	64	0.128724194
41	65	0.242404329
41	66	0.63196067
41	67	0.379069072
41	68	0.498000104
41	69	0.591827579
41	70	0.573140803
41	71	0.720178618
41	72	0.622223214
41	73	0.795605642
41	74	0.5
41	75	0.882068531
41	76	0.905570718
41	77	0.483064111
41	78	0.344318135
41	79	0.40778621
41	80	0.259700966
41	81	0.846301584
41	82	1.475191781
41	83	0.538659504
41	84	0.624881575
41	85	0.550771467
41	86	0.186595517
41	87	0.365418525
41	88	0.445829677
41	89	0.897115667
41	90	0.760107303
41	91	0.22927649
41	92	0.709222249
41	93	0.39294198
41	94	0.941760098
41	95	0.547604615
41	96	0.600774606
41	97	0.344348365
41	98	0.269844683
41	99	0.90378013
41	100	0.272938836
41	101	0.464737822
41	102	0.523524514
41	103	0.391740812
41	104	0.470889882
41	105	0.166029093
41	106	0.712906912
41	107	0.5
41	108	0.313988184
41	109	0.696890287
41	110	0.012190894
41	111	1.058035164
41	112	0.595850088
42	0	0.373362125
42	1	0.550350041
42	2	0.597774255
42	3	0.362869652
42	4	0.293314165
42	5	0.111798862
42	6	0.189941493
42	7	0.466386136
42	8	0.192512012
42	9	0.786503678
42	10	0.902093811
42	11	0.810601378
42	12	0.354621178
42	13	0.388423707
42	14	0.5
42	15	0.433110317
42	16	0.675295693
42	17	0.357761446
42	18	0.911554266
42	19	0.305900508
42	20	0.154088138
42	21	0.564807262
42	22	0.332347373
42	23	0.525908172
42	24	0.294202016
42	25	0.370215952
42	26	0.334594775
42	27	0.71242446
42	28	0.423343856
42	29	0.501234575
42	30	0.653988012
42	31	0.839801943
42	32	0.31484819
42	33	0.767365712
42	34	0.977084511
42	35	0.492959108
42	36	0.568889643
42	37	0.231820634
42	38	0.335414424
42	39	0.557586612
42	40	0.448917603
42	41	0.38914259
42	42	0.489624585
42	43	0.622866388
42	44	0.691105462
42	45	0.023975917
42	46	0.560634252
42	47	0.497913085
42	48	0.264349759
42	49	0.346359813
42	50	0.521156386
42	51	0.230522896
42	52	0.937105965
42	53	0.096760807
42	54	0.364390236
42	55	0.494497139
42	56	0.3707884
42	57	0.431526982
42	58	0.040286733
42	59	0.360562742
42	60	0.5
42	61	0.612666355
42	62	0.368053622
42	63	0.902798366
42	64	0.327116974
42	65	0.5
42	66	0.622695967
42	67	0.756578931
42	68	0.390984034
42	69	0.182854561
42	70	0.779577555
42	71	0.721000742
42	72	0.902439735
42	73	0.134555105
42	74	0.682940974
42	75	0.224258435
42	76	0.473399668
42	77	0.236491951
42	78	0.799422728
42	79	0.611999726
42	80	1.313415826
42	81	0.725679457
42	82	0.884951752
42	83	0.203701607
42	84	0.817081691
42	85	0.392206049
42	86	0.870242383
42	87	0.802989252
42	88	0.76513908
42	89	0.75238503
42	90	0.550211686
42	91	0.799524646
42	92	0.273458306
42	93	0.437773736
42	94	0.133087601
42	95	0.870406277
42	96	0.595221771
42	97	0.644793084
42	98	0.267605886
42	99	0.503367571
42	100	0.437667801
42	101	0.735887057
42	102	0.109191445
42	103	0.544622473
42	104	0.401272092
42	105	0.469223089
42	106	0.650777998
42	107	0.63461191
42	108	0.224757006
42	109	0.5
42	110	0.5
42	111	0.23156591
42	112	0.322027003
43	0	0.308091978
43	1	0.729041807
43	2	0.41698223
43	3	0.761359196
43	4	0.5
43	5	0.920433242
43	6	0.146454623
43	7	0.539557302
43	8	0.449576547
43	9	0.3744809
43	10	0.569294036
43	11	0.162290537
43	12	0.330711057
43	13	0.933665936
43	14	0.357379466
43	15	0.381048994
43	16	1.149246685
43	17	0.264079759
43	18	0.951519674
43	19	0.420743129
43	20	0.691090331
43	21	1.167249916
43	22	0.329379531
43	23	0.109434499
43	24	0.444958496
43	25	0.769482375
43	26	0.521759103
43	27	0.570655086
43	28	0.746933217
43	29	0.248436206
43	30	0.347667505
43	31	0.804365743
43	32	0.663113885
43	33	0.445164363
43	34	0.370689851
43	35	1.023606788
43	36	0.599313235
43	37	0.5
43	38	0.382541327
43	39	0.366788989
43	40	0.757489841
43	41	0.54436619
43	42	0.317943044
43	43	0.982994274
43	44	0.081482868
43	45	0.927535641
43	46	0.507958737
43	47	0.903789749
43	48	0.433981714
43	49	0.5
43	50	0.534751014
43	51	0.679662382
43	52	0.728576111
43	53	0.5
43	54	0.05962218
43	55	0.49237326
43	56	1.00041403
43	57	0.364299378
43	58	0.402734652
43	59	0.21703246
43	60	0.407362564
43	61	0.675716049
43	62	0.316911489
43	63	0.540301521
43	64	0.496190503
43	65	0.489542343
43	66	0.726722842
43	67	0.768505003
43	68	0.828479184
43	69	0.567307169
43	70	0.791138364
43	71	0.383376611
43	72	0.724719619
43	73	0.331080541
43	74	0.3111158
43	75	0.409266783
43	76	0.582522259
43	77	0.217484643
43	78	0.205447767
43	79	0.543925454
43	80	0.015343941
43	81	0.092322264
43	82	0.803648143
43	83	0.509918085
43	84	0.5
43	85	0.219047328
43	86	1.052447908
43	87	0.168320372
43	88	0.849100394
43	89	0.971223999
43	90	0.468618503
43	91	0.41494126
43	92	0.242902684
43	93	0.105963336
43	94	0.386741023
43	95	0.06014042
43	96	0.142923501
43	97	0.712060165
43	98	0.815950791
43	99	0.261795249
43	100	0.577963365
43	101	0.596033752
43	102	0.5
43	103	0.674589041
43	104	0.016558033
43	105	0.659360433
43	106	0.545942544
43	107	0.290364842
43	108	0.95022565
43	109	0.449004292
43	110	0.671893835
43	111	0.622411115
43	112	0.39086148
44	0	0.436585536
44	1	0.906842645
44	2	0.817118122
44	3	0.695576172
44	4	0.711281745
44	5	0.5637337
44	6	0.412265696
44	7	0.516703956
44	8	0.762137628
44	9	0.474122045
44	10	0.322272216
44	11	0.752241557
44	12	0.453670565
44	13	0.523634175
44	14	0.141079364
44	15	0.561414359
44	16	0.065300583
44	17	0.426247511
44	18	0.539498924
44	19	0.219162812
44	20	0.156916597
44	21	0.789173684
44	22	0.344212729
44	23	0.433326869
44	24	0.628059623
44	25	0.158349712
44	26	0.420276882
44	27	0.329875412
44	28	0.173960703
44	29	0.730330607
44	30	0.02923819
44	31	0.209036246
44	32	0.016467067
44	33	0.881999215
44	34	0.600498277
44	35	0.710905202
44	36	0.753096976
44	37	0.301176338
44	38	0.439795361
44	39	0.430491887
44	40	0.629975729
44	41	0.215608614
44	42	0.742590872
44	43	0.111485957
44	44	0.17124581
44	45	0.467294383
44	46	1.195345346
44	47	0.878422427
44	48	0.452661169
44	49	0.782717828
44	50	0.46999905
44	51	1.193319422
44	52	0.586020505
44	53	0.821544793
44	54	0.800296427
44	55	0.780023073
44	56	0.986788048
44	57	0.37249487
44	58	0.429760644
44	59	0.862817246
44	60	0.314223899
44	61	0.969810882
44	62	0.40938523
44	63	0.424466018
44	64	0.478513032
44	65	0.418176042
44	66	0.603276285
44	67	0.472595437
44	68	1.070306122
44	69	0.684709437
44	70	0.065631886
44	71	0.5
44	72	0.214770306
44	73	0.342924348
44	74	0.287041182
44	75	0.822539531
44	76	0.093094389
44	77	0.57982822
44	78	0.844939482
44	79	0.367610242
44	80	0.414271964
44	81	0.26006589
44	82	0.696453892
44	83	0.809896125
44	84	0.5
44	85	0.592272242
44	86	0.75814669
44	87	0.61258286
44	88	0.142201668
44	89	0.276170787
44	90	0.5
44	91	0.648199784
44	92	0.5
44	93	0.611003356
44	94	0.205846437
44	95	0.425079027
44	96	0.448386004
44	97	0.670224137
44	98	0.279360592
44	99	0.293707915
44	100	0.48479615
44	101	0.48389281
44	102	0.555218016
44	103	0.5
44	104	0.450198289
44	105	0.299670551
44	106	0.836584227
44	107	0.236526168
44	108	0.346161946
44	109	0.54208406
44	110	0.439092874
44	111	0.651902789
44	112	0.498778132
45	0	0.497995162
45	1	0.987045088
45	2	0.443359537
45	3	0.215205977
45	4	0.412568199
45	5	0.094500934
45	6	0.215225694
45	7	0.154679473
45	8	0.493974161
45	9	0.323516698
45	10	0.176245507
45	11	0.703079656
45	12	0.984304938
45	13	0.5
45	14	0.558239115
45	15	0.796521583
45	16	0.639043565
45	17	0.799174448
45	18	0.138656548
45	19	0.635060447
45	20	0.39139238
45	21	0.250619748
45	22	0.737500542
45	23	0.311231438
45	24	0.578825453
45	25	0.959988
45	26	0.246031518
45	27	0.186519343
45	28	0.809734179
45	29	0.700423711
45	30	0.224878524
45	31	0.174921829
45	32	0.317916859
45	33	0.999623609
45	34	0.635053021
45	35	0.793130513
45	36	0.585402887
45	37	0.406460755
45	38	0.317848853
45	39	0.491312989
45	40	0.523143633
45	41	0.735454204
45	42	0.551726986
45	43	0.266051297
45	44	0.491885698
45	45	0.473755081
45	46	0.445375115
45	47	0.400886826
45	48	0.426486104
45	49	0.5
45	50	0.769932045
45	51	0.563228351
45	52	0.099925439
45	53	0.023255797
45	54	1.102834497
45	55	0.461143275
45	56	0.062631429
45	57	0.548665386
45	58	0.418606309
45	59	0.5
45	60	0.533922313
45	61	0.454828868
45	62	0.33526989
45	63	0.548691772
45	64	0.421977062
45	65	0.827898199
45	66	0.099122402
45	67	0.216100588
45	68	0.234528656
45	69	0.378484503
45	70	0.46897926
45	71	0.986135444
45	72	0.36353673
45	73	0.675162772
45	74	0.95205902
45	75	0.5
45	76	0.740610864
45	77	0.372731018
45	78	0.625768939
45	79	0.493395836
45	80	0.338054223
45	81	0.63543056
45	82	0.6564398
45	83	0.274559291
45	84	0.354787436
45	85	0.594678512
45	86	0.380745017
45	87	0.853988688
45	88	0.893994019
45	89	0.459895499
45	90	0.157456559
45	91	0.404522903
45	92	0.5
45	93	0.695078238
45	94	0.592076537
45	95	0.322005589
45	96	0.646516115
45	97	0.567926847
45	98	0.299144224
45	99	0.185934398
45	100	0.609371578
45	101	0.697269075
45	102	0.247854086
45	103	0.560366977
45	104	0.065469743
45	105	0.309232965
45	106	0.665749139
45	107	0.147573524
45	108	0.909895014
45	109	0.5
45	110	0.63193381
45	111	0.58304768
45	112	0.341569498
46	0	0.513583482
46	1	0.091317334
46	2	0.667168428
46	3	0.393906211
46	4	0.7183314
46	5	0.893056644
46	6	0.578611609
46	7	1.03846608
46	8	0.335405738
46	9	1.194809103
46	10	0.631631608
46	11	0.325774733
46	12	0.198988044
46	13	0.932329182
46	14	0.58262293
46	15	1.171680319
46	16	1.088550319
46	17	0.227562816
46	18	0.66486509
46	19	0.609084697
46	20	0.587814226
46	21	0.490331936
46	22	0.050654838
46	23	0.304952824
46	24	0.232190091
46	25	0.049951202
46	26	0.304104162
46	27	0.952360524
46	28	0.812179662
46	29	0.683081947
46	30	0.4927519
46	31	0.1540676
46	32	0.609771898
46	33	0.254590673
46	34	0.828818543
46	35	0.493795045
46	36	0.031101723
46	37	0.414803023
46	38	0.755991698
46	39	0.922482797
46	40	0.561841788
46	41	0.578268391
46	42	0.705805274
46	43	0.384147067
46	44	0.881692294
46	45	0.83664822
46	46	0.241397928
46	47	0.40819312
46	48	0.637457081
46	49	0.633086476
46	50	0.012947885
46	51	0.537559834
46	52	0.455721599
46	53	0.5
46	54	0.600877384
46	55	0.082597036
46	56	0.762337004
46	57	0.643739424
46	58	1.016658426
46	59	0.541425265
46	60	0.359610342
46	61	0.280475198
46	62	0.738779517
46	63	0.386206324
46	64	0.762045421
46	65	0.294189219
46	66	0.848405375
46	67	0.695388386
46	68	0.788821548
46	69	0.3372239
46	70	0.639726945
46	71	0.2845
46	72	0.613435601
46	73	0.018451801
46	74	0.60175579
46	75	1.190780625
46	76	0.464464193
46	77	0.693562302
46	78	0.616599294
46	79	0.412033127
46	80	0.142504337
46	81	0.326887897
46	82	0.934453387
46	83	0.36701956
46	84	0.326985126
46	85	0.48259557
46	86	0.549405327
46	87	0.782899333
46	88	0.497107795
46	89	0.478661735
46	90	0.586274762
46	91	0.470269206
46	92	1.035917347
46	93	0.401845513
46	94	0.15888071
46	95	0.340744268
46	96	0.736968032
46	97	0.342236129
46	98	0.409333154
46	99	0.246351353
46	100	0.503910057
46	101	1.110440154
46	102	0.574323686
46	103	0.445321142
46	104	0.5
46	105	0.206871411
46	106	1.149469392
46	107	0.069435357
46	108	0.282376982
46	109	0.105359638
46	110	0.271977064
46	111	0.71536983
46	112	0.16823719
47	0	0.554230227
47	1	0.102038378
47	2	0.16940083
47	3	0.513730604
47	4	0.929600257
47	5	0.578173979
47	6	0.600577267
47	7	0.203102587
47	8	0.209783436
47	9	0.632233908
47	10	0.545593168
47	11	0.920049125
47	12	0.424336718
47	13	0.638739928
47	14	0.065967129
47	15	0.842452098
47	16	0.03009396
47	17	0.310734266
47	18	0.582785299
47	19	0.38697228
47	20	0.736700497
47	21	0.508774308
47	22	0.915293984
47	23	0.110802358
47	24	0.627927162
47	25	0.075122966
47	26	0.4344804
47	27	0.626692819
47	28	0.847151411
47	29	0.815560236
47	30	0.536109738
47	31	0.373601713
47	32	0.622042236
47	33	0.701103492
47	34	0.429109366
47	35	0.696282091
47	36	1.138333294
47	37	0.454311579
47	38	0.716961576
47	39	0.681877139
47	40	0.382121054
47	41	0.057872127
47	42	0.562412845
47	43	0.305229511
47	44	0.5
47	45	0.753506541
47	46	0.415125402
47	47	0.510561731
47	48	0.212798838
47	49	0.512085385
47	50	0.546382525
47	51	0.835354031
47	52	0.918289226
47	53	0.427629735
47	54	0.252785383
47	55	0.57978815
47	56	0.423488371
47	57	0.77478363
47	58	0.182686879
47	59	0.465912401
47	60	0.185391166
47	61	0.808387434
47	62	0.203470814
47	63	0.001211567
47	64	0.052091476
47	65	1.02840135
47	66	0.38726936
47	67	0.650245715
47	68	1.06569727
47	69	0.129197566
47	70	0.5
47	71	0.5
47	72	0.5
47	73	0.457191701
47	74	0.616077035
47	75	0.819242188
47	76	0.629321377
47	77	0.268575855
47	78	0.310382395
47	79	0.659480512
47	80	0.448835807
47	81	0.463777651
47	82	0.356125629
47	83	0.218070598
47	84	0.936536283
47	85	0.126799835
47	86	0.579821569
47	87	0.345420199
47	88	0.07673638
47	89	0.5
47	90	0.470920208
47	91	0.575718036
47	92	0.216589695
47	93	0.202923181
47	94	0.780220244
47	95	1.037000515
47	96	0.258520998
47	97	0.321135314
47	98	0.353619912
47	99	0.567955238
47	100	0.1111811
47	101	0.461490404
47	102	0.821117833
47	103	0.854475507
47	104	0.67814825
47	105	0.519411762
47	106	0.522260307
47	107	0.559351686
47	108	0.732493485
47	109	0.273408582
47	110	0.547618681
47	111	0.483432546
47	112	0.390779554
48	0	0.292996208
48	1	0.95580114
48	2	0.468217125
48	3	0.275577259
48	4	0.727614634
48	5	0.296057764
48	6	0.646767992
48	7	0.412039567
48	8	0.735727852
48	9	0.519332368
48	10	0.392297034
48	11	0.950796551
48	12	0.318535132
48	13	0.475652457
48	14	0.588027201
48	15	0.413408064
48	16	0.72900984
48	17	0.645209475
48	18	0.250124433
48	19	0.413024169
48	20	0.023165296
48	21	0.75534064
48	22	0.5
48	23	1.561696025
48	24	0.725297714
48	25	0.34570749
48	26	1.013247788
48	27	0.497954664
48	28	0.5
48	29	0.984250721
48	30	0.5
48	31	0.655533008
48	32	0.836391733
48	33	0.454212415
48	34	0.860355783
48	35	0.401854756
48	36	0.356448008
48	37	0.746830302
48	38	0.63886974
48	39	0.345899971
48	40	0.219458952
48	41	0.984018723
48	42	0.318069317
48	43	0.340427139
48	44	0.276978378
48	45	0.547542029
48	46	0.344982383
48	47	0.967015087
48	48	0.328419375
48	49	0.457811611
48	50	0.311758508
48	51	0.744456725
48	52	0.000224398
48	53	0.729242651
48	54	0.42901448
48	55	0.092828935
48	56	0.762092984
48	57	0.610283182
48	58	0.564005075
48	59	0.280926294
48	60	0.3966176
48	61	0.898574964
48	62	0.646053275
48	63	0.568210466
48	64	0.537907221
48	65	1.006789858
48	66	0.864979702
48	67	0.445778895
48	68	0.841128787
48	69	0.276680723
48	70	0.871503715
48	71	1.154751811
48	72	0.774650827
48	73	0.833253983
48	74	0.350535439
48	75	0.698234587
48	76	0.417445925
48	77	0.318343683
48	78	0.429214005
48	79	0.584529041
48	80	0.698289436
48	81	0.317235646
48	82	0.5
48	83	0.415388644
48	84	1.052477127
48	85	0.645264895
48	86	0.462085976
48	87	0.225313302
48	88	0.107659751
48	89	0.546319983
48	90	0.460715418
48	91	0.899266318
48	92	0.283587186
48	93	0.5
48	94	0.533002088
48	95	0.747255229
48	96	0.426008332
48	97	0.358565133
48	98	0.686644409
48	99	0.548375363
48	100	0.275080781
48	101	0.483236832
48	102	0.054342794
48	103	0.18426532
48	104	1.071490475
48	105	0.508800274
48	106	0.608388555
48	107	1.058311935
48	108	0.526639175
48	109	0.586919099
48	110	0.985289474
48	111	0.33921717
48	112	0.100097309
49	0	0.722421497
49	1	0.150120324
49	2	0.979436362
49	3	0.023389761
49	4	0.543583756
49	5	0.754195942
49	6	0.4435898
49	7	0.5
49	8	0.607859971
49	9	0.334329487
49	10	0.362043902
49	11	0.040641099
49	12	0.360527787
49	13	0.666431788
49	14	0.527441681
49	15	0.5723192
49	16	0.260809308
49	17	0.312883963
49	18	0.715322923
49	19	0.779013234
49	20	0.456662091
49	21	0.466259722
49	22	0.738862343
49	23	0.316863219
49	24	0.909709728
49	25	0.146006286
49	26	0.38857762
49	27	0.541478386
49	28	0.338748546
49	29	0.625382612
49	30	0.507750112
49	31	0.915775354
49	32	0.055935884
49	33	0.476511535
49	34	1.031149717
49	35	0.306818801
49	36	0.548920598
49	37	0.819545304
49	38	0.373368835
49	39	1.020618766
49	40	0.286277859
49	41	0.83852484
49	42	0.216654934
49	43	0.9147678
49	44	0.312313544
49	45	0.350468118
49	46	0.326773333
49	47	0.522698836
49	48	1.072526656
49	49	0.636807832
49	50	0.674977393
49	51	0.746046599
49	52	0.377099826
49	53	0.571501163
49	54	0.480706284
49	55	0.047327662
49	56	0.716007399
49	57	0.729746142
49	58	0.404370999
49	59	0.480742183
49	60	0.825262834
49	61	0.357005934
49	62	0.166718705
49	63	0.451157257
49	64	0.697521025
49	65	0.806556021
49	66	0.459094431
49	67	0.530999685
49	68	0.340645179
49	69	0.737129666
49	70	0.673639904
49	71	0.697735774
49	72	0.37737254
49	73	0.632973667
49	74	0.448524772
49	75	0.569015199
49	76	0.685268388
49	77	0.749159201
49	78	0.048163491
49	79	0.370251328
49	80	0.628235503
49	81	0.379532573
49	82	0.651796894
49	83	0.546263391
49	84	0.391964426
49	85	1.020190397
49	86	0.834067643
49	87	0.801353395
49	88	0.636845206
49	89	0.215474869
49	90	0.261049425
49	91	0.392522141
49	92	0.645370503
49	93	0.906422062
49	94	0.882663974
49	95	0.942879203
49	96	0.572949197
49	97	0.620717757
49	98	0.511493674
49	99	0.568754169
49	100	0.813209071
49	101	0.097275874
49	102	0.60691197
49	103	0.5
49	104	0.891558428
49	105	0.186423124
49	106	0.999168398
49	107	0.026718673
49	108	0.501222492
49	109	0.013939458
49	110	0.750642452
49	111	0.635633359
49	112	0.869607516
50	0	0.754778893
50	1	1.362810671
50	2	1.014582133
50	3	0.926348556
50	4	0.42864333
50	5	0.294043375
50	6	0.706766623
50	7	0.732012271
50	8	0.801906426
50	9	0.867770585
50	10	0.234151717
50	11	1.03339537
50	12	0.5
50	13	0.429766509
50	14	0.300501046
50	15	0.792475114
50	16	0.653502986
50	17	0.404956358
50	18	0.842868551
50	19	0.376028825
50	20	0.528454565
50	21	0.678044533
50	22	0.411040862
50	23	0.475965218
50	24	0.525617329
50	25	0.190104975
50	26	0.407137627
50	27	0.784635074
50	28	0.62634583
50	29	0.393906613
50	30	0.528185509
50	31	0.197530654
50	32	0.708363824
50	33	0.159797434
50	34	0.934380061
50	35	0.497296983
50	36	0.718382216
50	37	0.77130799
50	38	0.59447447
50	39	0.813921638
50	40	0.733507723
50	41	0.215935813
50	42	0.878609948
50	43	0.769126018
50	44	0.323594956
50	45	0.652671809
50	46	0.873627358
50	47	0.582890655
50	48	0.347161537
50	49	0.758558287
50	50	0.486292395
50	51	0.13222034
50	52	0.160258523
50	53	0.859420708
50	54	0.420731526
50	55	1.001546494
50	56	0.371822076
50	57	0.689407934
50	58	0.5
50	59	0.354135494
50	60	0.5
50	61	0.665208313
50	62	0.21137389
50	63	0.452582444
50	64	0.492368466
50	65	0.480312613
50	66	0.435060526
50	67	0.259658757
50	68	0.408886302
50	69	0.41947793
50	70	0.080631724
50	71	0.643658523
50	72	0.352098189
50	73	0.221624926
50	74	0.1095653
50	75	0.5
50	76	1.150832102
50	77	0.5
50	78	0.218220293
50	79	0.508289971
50	80	0.370817636
50	81	0.71969761
50	82	0.886856166
50	83	0.60875071
50	84	0.614753777
50	85	0.696650531
50	86	0.5
50	87	0.554550384
50	88	0.185426891
50	89	0.5
50	90	0.268968047
50	91	0.417208861
50	92	0.238060241
50	93	0.317030693
50	94	0.707568223
50	95	0.830133132
50	96	0.149689682
50	97	0.664107292
50	98	0.930051409
50	99	0.53301109
50	100	0.56458196
50	101	0.761429244
50	102	0.814684021
50	103	0.494120133
50	104	0.161439668
50	105	0.320757995
50	106	0.479110757
50	107	0.5
50	108	0.197650337
50	109	0.366086893
50	110	0.215845597
50	111	0.79415102
50	112	0.671197401
51	0	0.061330113
51	1	0.555557675
51	2	0.468956411
51	3	0.596661722
51	4	1.164089723
51	5	0.328829135
51	6	0.68335863
51	7	0.704260734
51	8	0.763240708
51	9	0.447723712
51	10	0.5
51	11	0.726791692
51	12	0.927924141
51	13	0.268704917
51	14	0.607231256
51	15	0.453538451
51	16	0.371964574
51	17	0.714093197
51	18	0.293177616
51	19	0.902487519
51	20	1.040679724
51	21	0.54250541
51	22	0.875797527
51	23	0.631497185
51	24	0.050310747
51	25	0.312908117
51	26	0.717217115
51	27	0.389639871
51	28	0.58688998
51	29	0.768722743
51	30	0.858590279
51	31	0.153927566
51	32	0.823921702
51	33	0.472416416
51	34	0.048994675
51	35	0.5
51	36	0.228559254
51	37	0.752912439
51	38	0.764520088
51	39	0.5
51	40	0.705718918
51	41	0.57989091
51	42	0.725616698
51	43	0.199824502
51	44	0.975632888
51	45	0.270311687
51	46	0.087594804
51	47	0.538303037
51	48	0.884693656
51	49	0.732041828
51	50	0.481155773
51	51	0.392811157
51	52	0.086680448
51	53	0.557660869
51	54	0.823638132
51	55	0.246284312
51	56	0.496817713
51	57	0.171335941
51	58	0.147753941
51	59	0.5
51	60	0.668070003
51	61	0.962573488
51	62	0.347783669
51	63	0.428455629
51	64	0.334605403
51	65	0.429857045
51	66	0.776835593
51	67	0.890379252
51	68	0.720496272
51	69	0.859876773
51	70	0.908130334
51	71	0.397437795
51	72	0.685468945
51	73	0.879938748
51	74	0.5
51	75	0.420497171
51	76	0.434102143
51	77	0.595472793
51	78	0.446934469
51	79	0.992947251
51	80	1.031829186
51	81	0.720017361
51	82	0.746266168
51	83	0.352052543
51	84	0.477763537
51	85	0.593654344
51	86	0.495127552
51	87	0.435476752
51	88	0.359610343
51	89	0.297644914
51	90	0.557408314
51	91	0.448654161
51	92	0.89826856
51	93	0.491750887
51	94	0.46268717
51	95	0.446000515
51	96	0.482160509
51	97	0.948886132
51	98	0.175778128
51	99	0.39645592
51	100	0.171427883
51	101	0.776530838
51	102	0.085990376
51	103	0.736155485
51	104	0.456268359
51	105	0.573145476
51	106	1.148162929
51	107	0.497618346
51	108	0.497556944
51	109	0.129000047
51	110	0.461082173
51	111	0.928423347
51	112	0.373026808
52	0	0.25227489
52	1	0.303886667
52	2	0.306058628
52	3	0.43327528
52	4	0.783902782
52	5	0.204406195
52	6	0.5
52	7	0.876761155
52	8	0.306478487
52	9	0.035534504
52	10	0.223217114
52	11	0.340495115
52	12	1.0264304
52	13	0.306761954
52	14	0.01440278
52	15	0.555385761
52	16	0.664105099
52	17	0.799353853
52	18	1.268202434
52	19	0.880976467
52	20	0.36863994
52	21	0.333632002
52	22	0.700984024
52	23	1.101576399
52	24	0.62929282
52	25	0.436379177
52	26	0.539568452
52	27	0.621073635
52	28	0.73817072
52	29	0.554216085
52	30	0.084601523
52	31	0.233607416
